id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
164,"Khi rút tiền gửi tiết kiệm, người gửi tiền phải xuất trình giấy tờ xác minh thông tin của tất cả người gửi tiền trong trường hợp nào?",Tiền gửi tiết kiệm của nhiều người gửi tiền/một người gửi tiền,Tiền gửi tiết kiệm chung ,Tiền gửi tiết kiệm chung thỏa thuận tất cả người gửi tiền cùng thực hiện,,3,Tiết 1.2 Khoản 1 Điều 19 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019
165,"Theo Quyết định số 2209/QĐ-NHNo-KHNV, thủ tục chuyển quyền sở hữu tiền gửi tiết kiệm được thực hiện tại đâu?",Agribank nơi mở Thẻ tiết kiệm ,"Các chi nhánh, phòng giao dịch Agribank",Agribank nơi giao dịch ,Bất kỳ nơi giao dịch nào của Agribank,1,Khoản 1 Điều 22 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019
166,"Việc cấp lại thẻ tiết kiệm mới trong trường hợp Thẻ tiết kiệm bị mất, hỏng được thực hiện tại đâu?","Các chi nhánh, phòng giao dịch Agribank",Agribank nơi mở thẻ tiết kiệm,Agribank nơi giao dịch ,Chi nhánh nơi khách hàng mở tài khoản thanh toán,2,"Điểm b Tiết 1.1 Khoản 1 và điểm c Tiết 1.2 Khoản 1 Điều 23 Quyết định số 
2209/QĐ-NHNo-KHNV ngày 18/10/2019"
167,"Theo Quyết định số 656/QĐ-HĐTV-KHNV, khách hàng nào dưới đây không thuộc đối tượng gửi tiền gửi có kỳ hạn?","Người cư trú là tổ chức, cá nhân"," Cơ quan đại diện ngoại giao, lãnh sự, cơ quan đại diện của tổ chức quốc tế tại Việt Nam; Văn phòng đại diện, văn phòng dự án của các tổ chức nước ngoài tại Việt Nam",Cá nhân nước ngoài được phép cư trú tại Việt Nam với thời hạn dưới 6 (sáu) tháng.,"Công dân Việt Nam đi du lịch, học tập, chữa bệnh và thăm viếng ở nước ngoài",3,Điều 3 Quyết định số 656/QĐ-HĐTV-KHNV ngày 15/8/2019
168,"Việc trả lãi tiền gửi có kỳ hạn được thực hiện theo quy định của Tổng Giám đốc về sản phẩm tiền gửi có kỳ hạn, bao gồm những phương thức nào sau đây?",Trả lãi tiền gửi ngay khi khách hàng gửi tiền (trả lãi trước),Trả lãi cuối kỳ (trả lãi khi đến hạn),"Trả lãi định kỳ (tháng, quý, năm)",Tất cả các phương thức trên,4,Khoản 4 Điều 5 Quyết định số 2208/QĐ-NHNo-KHNV ngày 18/10/2019
169,"Đối với TGTK có kỳ hạn trả lãi sau, trường hợp người gửi tiền rút TGTK trước hạn, tiền lãi rút trước hạn được tính trên cơ sở nào?","Tính trên cơ sở số dư, số ngày duy trì số dư tiền gửi thực tế, hình thức trả lãi và mức lãi suất rút trước hạn TGTK.",Tính trên số ngày thực tế gửi.,Tính trên số ngày thực tế gửi và mức lãi suất trên sổ.,,1,Khoản 2 Điều 18 Quyết định 2209/QĐ-NHNo-KHNV
170,Tiền lãi tiền gửi tiết kiệm được tính trên cơ sở nào?,Số dư và lãi suất tiền gửi tiết kiệm tại ngày gửi tiền tùy theo đặc tính của từng loại sản phẩm tiền gửi tiết kiệm,"Số dư, lãi suất và số ngày duy trì số dư tiền gửi thực tế tùy theo đặc tính của từng loại sản phẩm tiền gửi tiết kiệm",Số dư và lãi suất tiền gửi tiết kiệm tại ngày đến hạn tùy theo đặc tính của từng loại sản phẩm tiền gửi tiết kiệm,,2,Khoản 2 Điều 4 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
171,"Theo Quy định về tiền gửi tiết kiệm trong hệ thống Agribank, số ngày duy trì số dư tiền gửi thực tế được xác định như thế nào?  ",Được tính từ ngày người gửi tiền gửi tiền vào Agribank đến ngày người gửi tiền rút tiền (tính ngày đầu và ngày cuối),"Được tính từ sau ngày người gửi tiền gửi tiền vào Agribank đến hết ngày liền kề trước ngày người gửi tiền rút tiền (bỏ ngày đầu, tính ngày cuối)","Được tính từ ngày người gửi tiền gửi tiền vào Agribank đến hết ngày liền kề trước ngày người gửi tiền rút tiền (tính ngày đầu, bỏ ngày cuối)",,3,Khoản 2 Điều 4 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
172,Agribank quy định phương thức trả lãi đối với tiền gửi tiết kiệm không kỳ hạn như thế nào?,Lãi được chi trả (hoặc nhập gốc) hàng tháng và vào ngày tất toán tài khoản,Lãi được chi trả vào ngày khách hàng gửi tiền,Lãi được chi trả định kỳ cho khách hàng vào ngày đầu tháng,,1,Khoản 3 Điều 4 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
173,"Cấp nào tại Agribank quy định biểu phí đối với các giao dịch tiền gửi tiết kiệm, dịch vụ liên quan đến tiền gửi tiết kiệm?",Chủ tịch Hội đồng thành viên,Hội đồng thành viên,Trưởng Ban Kế hoạch chiến lược,Tổng Giám đốc,4,Điều 5 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
174,Phương thức trả lãi tiền gửi tiết kiệm có kỳ hạn?,Trả lãi trước,Trả lãi sau toàn bộ,Trả lãi định kỳ ,Tất cả các phương thức trên,4,Tiết 3.2 Khoản 3 Điều 4 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019 
175,Agribank chi trả tiền gửi tiết kiệm cho khách hàng tại đâu?,Tại Agribank nơi mở Thẻ tiết kiệm.,Tại Agribank khác nơi mở Thẻ tiết kiệm.,Tại địa điểm khách hàng chỉ định.,Tại Agribank nơi mở Thẻ tiết kiệm hoặc tại Agribank khác nơi mở Thẻ tiết kiệm theo quy định của Tổng Giám đốc Agribank.,4,Điều 16 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
176,"Agribank cấp lại Thẻ tiết kiệm cho người gửi tiền trong thời gian bao lâu kể từ ngày người gửi tiền hoàn tất thủ tục báo mất Thẻ tiết kiệm (trường hợp các thông tin được xác định đúng, đầy đủ, không có tranh chấp, khiếu kiện)?",Sau 3 ngày làm việc.,Sau 5 ngày làm việc.,Sau 7 ngày làm việc.,Sau 10 ngày làm việc.,4,Điều 23 Quyết định 2209/QĐ-NHNo-KHNV ngày 18/10/2019
177,Agribank thực hiện chấm dứt việc phong tỏa tiền gửi tiết kiệm khi nào?,Kết thúc thời hạn phong tỏa theo yêu cầu của người gửi tiền/người đại diện theo pháp luật của người gửi tiền,Theo đề nghị bằng văn bản của tổ chức nhận bảo đảm bằng số dư TGTK đối với trường hợp tài sản bảo đảm được giải chấp; hoặc Theo quyết định hoặc yêu cầu bằng văn bản của cơ quan Nhà nước có thẩm quyền về việc chấm dứt phong tỏa TGTK,"TGTK được xử lý theo yêu cầu hợp pháp của người gửi tiền, người thừa kế/người đại diện theo pháp luật của người gửi tiền, theo quyết định hoặc bản án có hiệu lực pháp luật của Tòa án. Các trường hợp khác theo quy định của pháp luật hiện hành",Tất cả các trường hợp trên,4,Khoản 2 Điều 25 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019
178,"Theo Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019 của Agribank, đồng tiền chi trả tiền gửi tiết kiệm là loại nào?",VND và USD,Người gửi tiền gửi tiết kiệm bằng đồng tiền nào thì được chi trả tiền gửi tiết kiệm (gốc và lãi) bằng đồng tiền đó,Người gửi tiền gửi tiết kiệm bằng ngoại tệ được rút ra bằng đồng Việt Nam,Theo yêu cầu của người gửi tiền,2,Khoản 1 Điều 14 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019
179,Agribank thực hiện chấm dứt việc phong tỏa tiền gửi tiết kiệm khi:,Khách hàng báo mất Thẻ tiết kiệm,Theo đề nghị bằng văn bản của tổ chức nhận bảo đảm bằng số dư tiền gửi tiết kiệm đối với trường hợp tài sản bảo đảm được giải chấp,Agribank nhận được văn bản thông báo người gửi tiền mất tích,Tất cả các đáp án trên,2,"Khoản 1 và 2, Điều 25 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019"
180,"Vào ngày đến hạn trả lãi, nếu khách hàng không đến nhận và không có yêu cầu nào khác, tùy theo từng loại sản phẩm tiền gửi tiết kiệm, lãi tiền gửi tiết kiệm có thể:",Nhập gốc và tiếp tục hưởng lãi ,Không được trả lãi,Chuyển vào tài khoản thanh toán của người gửi tiền,Cả 1 và 3 đều đúng,4,Khoản 4 Điều 4 Quyết định số 2209/QĐ-NHNo-KHNV ngày 18/10/2019
181,Agribank không được cấp tín dụng đối với trường hợp nào? ,"Cấp tín dụng để góp vốn, mua cổ phần của tổ chức tín dụng. ",Cấp tín dụng trên cơ sở nhận bảo đảm bằng cổ phiếu của TCTD. ,"Cấp tín dụng cho người thẩm định, đề xuất và xét duyệt cấp tín dụng. ",Cả 1 và 2.,4,"Khoản 5, 6 Điều 22 QC 656/QC-HĐTV-TD được sửa đổi, bổ sung tại QC 579/QC-HĐTV-TD "
182,"Theo quy định hiện hành của Agribank, Thỏa thuận cho vay được quy định như thế nào? ",Thỏa thuận cho vay phải được ký kết bởi người đại diện có thẩm quyền của Agribank và khách hàng,Thỏa thuận cho vay phải được giao kết bởi người đại diện có thẩm quyền của Agribank và khách hàng theo quy định của pháp luật,Thỏa thuận cho vay được ký kết bởi người đại diện có thẩm quyền theo quy định của pháp luật của Agribank và khách hàng,Thỏa thuận cho vay được ký kết bởi người đại diện của Agribank và khách hàng,2,Khoản 1 Điều 17 QC 656/QC-HĐTV-TD
183,Agribank xem xét quyết định việc cơ cấu lại thời hạn trả nợ trên cơ sở nào?,"Đề nghị của khách hàng và kết quả đánh giá khả năng trả nợ của khách hàng là có khả năng trả nợ đầy đủ nợ gốc và/hoặc lãi tiền vay theo kỳ hạn, thời hạn trả nợ sau khi cơ cấu lại thời hạn trả nợ.","Đề nghị của khách hàng, phù hợp với khả năng tài chính của Agribank và kết quả đánh giá khả năng trả nợ của khách hàng là có khả năng trả nợ đầy đủ nợ gốc và/hoặc lãi tiền vay theo kỳ hạn, thời hạn trả nợ sau khi cơ cấu lại thời hạn trả nợ.","Đề nghị của khách hàng, khả năng tài chính của khách hàng và kết quả đánh giá là có khả năng trả nợ đầy đủ nợ gốc và/hoặc lãi tiền vay theo kỳ hạn, thời hạn trả nợ sau khi cơ cấu lại thời hạn trả nợ.",Đề nghị của Người quản lý nợ và khả năng tài chính của khách hàng.,2,Khoản 1 Điều 40 QC 656/QC-HĐTV-TD
184,Một trong các tiêu chí về có khả năng tài chính để trả nợ của khách hàng vay là gì?,"Không có nợ xấu, nợ đã XLRR, nợ bán VAMC ở Agribank và các TCTD khác tại thời điểm thẩm định, quyết định cho vay.","Không có nợ xấu, nợ đã XLRR ở Agribank và các TCTD khác tại thời điểm thẩm định, quyết định cho vay.","Không có nợ xấu, nợ bán VAMC ở Agribank và các TCTD khác tại thời điểm thẩm định, quyết định cho vay.","Không có nợ xấu ở Agribank và các TCTD khác tại thời điểm thẩm định, quyết định cho vay.",2,Điểm b Khoản 4 Điều 19 QC 656/QC-HĐTV-TD
185,"Quy định miễn, giảm lãi tiền vay, phí vay vốn của Agribank như thế nào?","Agribank có quyền xem xét quyết định miễn, giảm lãi tiền vay, phí cho khách hàng vay vốn theo quy định nội bộ của Agribank","Agribank có trách nhiệm xem xét quyết định miễn, giảm lãi tiền vay, phí cho khách hàng vay vốn theo quy định của Chính phủ","Agribank có quyền xem xét quyết định miễn, giảm lãi tiền vay, phí cho khách hàng vay vốn theo quy định của NHNN","Agribank có quyền xem xét quyết định miễn, giảm lãi tiền vay, phí cho khách hàng vay vốn theo quy định của Chủ tịch Hội đồng thành viên Agribank",1,Điều 16 QC 656/QC-HĐTV-TD
186,"Theo quy định hiện hành của Agribank, mức cho vay tối đa được quy định như thế nào?","Cho vay ngắn hạn thực hiện phương án hoạt động kinh doanh; cho vay ngắn hạn, trung hạn và dài hạn thực hiện phương án, dự án phục vụ nhu cầu đời sống mức cho vay tối đa do Agribank nơi cho vay quyết định; Cho vay thực hiện dự án kinh doanh: Trung hạn mức cho vay tối đa 75% tổng nhu cầu vốn và dài hạn mức cho vay tối đa 70% tổng nhu cầu vốn, số còn lại là vốn đối ứng của khách hàng.","Hội đồng thành viên/Tổng Giám đốc/Trưởng ban Thẩm định/Giám đốc Trung tâm phê duyệt theo thẩm quyền cấp tín dụng được xem xét phê duyệt mức cho vay tối đa đối với một dự án trung, dài hạn cao hơn quy định.","Các phương án, dự án mà cơ quan nhà nước có thẩm quyền quy định khách hàng phải có vốn đối ứng tham gia vào phương án, dự án cao hơn mức quy định hiện hành của Agribank thì mức cho vay tối đa phải thực hiện theo quy định của cơ quan nhà nước có thẩm quyền.",Tất cả đáp án trên.,4,"Khoản 2, 3, 4 Điều 21 QC 656/QC-HĐTV-TD"
187,"Theo quy định của Agribank, cho vay phục vụ nhu cầu đời sống là như thế nào? ","Agribank cho vay đối với khách hàng là cá nhân để thanh toán các chi phí cho mục đích tiêu dùng, sinh hoạt của cá nhân, gia đình của cá nhân đó.","Agribank cho vay đối với khách hàng là cá nhân để thanh toán các chi phí cho mục đích tiêu dùng, sinh hoạt của cá nhân.","Agribank cho vay đối với khách hàng là cá nhân để thanh toán các chi phí cho mục đích tiêu dùng, sinh hoạt của hộ gia đình.","Agribank cho vay đối với khách hàng là cá nhân để thanh toán các chi phí cho mục đích kinh doanh của cá nhân, gia đình của cá nhân đó.",1,Khoản 6 Điều 2 QC 656/QC-HĐTV-TD
188,Kiểm tra của Agribank nơi phê duyệt vượt thẩm quyền gồm các nội dung gì?,Đánh giá tình hình chấp hành các nội dung cho vay theo văn bản thông báo phê duyệt cho vay của cấp có thẩm quyền.,"Kiểm tra chọn mẫu việc giải ngân, sử dụng vốn vay theo mục đích vay vốn đã ghi trong HĐTD.","Đánh giá tình hình thực hiện phương án, dự án kinh doanh; tình hình tài chính; khả năng trả nợ của khách hàng; Kết quả chấm điểm, xếp hạng khách hàng trên HTXH; Các nội dung khác (nếu có).",Tất cả đáp án trên.,4,Khoản 3 Điều 65 QyĐ 2268/QyĐ-NHNo-TD
