id,cauhoi,dapan1,dapan2,dapan3,dapan4,dapandung,trichdan
188,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Kiểm soát báo cáo giám sát từ xa gồm những nội dung nào?","Thực hiện xem xét, đánh giá tính hợp lý, khách quan và sự phù hợp về ý kiến, nhận định, đề xuất của Người giám sát. Trường hợp cần thiết, yêu cầu Người giám sát bổ sung, làm rõ thêm thông tin, nội dung giám sát; Đề xuất các biện pháp xử lý giám sát (nếu có).","Thực hiện xem xét, đánh giá tính hợp lý, khách quan và sự phù hợp về ý kiến, nhận định, đề xuất của Người giám sát; Đề xuất các biện pháp xử lý giám sát (nếu có).","Thực hiện xem xét, đánh giá tính hợp lý, khách quan và sự phù hợp về ý kiến, nhận định, đề xuất của Người giám sát. Trường hợp cần thiết, yêu cầu Người giám sát bổ sung, làm rõ thêm thông tin, nội dung giám sát.","Thực hiện xem xét, đánh giá tính hợp lý, khách quan và sự phù hợp về ý kiến, nhận định, đề xuất của Người giám sát. Trường hợp cần thiết, làm rõ thêm thông tin, nội dung giám sát; Đề xuất các biện pháp xử lý giám sát (nếu có).",1,"Khoản 3 Điều 16, Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
189,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, phê duyệt báo cáo giám sát từ xa bao gồm những nội dung nào?","Phê duyệt nội dung, kết quả giám sát và các nhận xét đánh giá trong báo cáo giám sát; Phê duyệt/chỉ đạo thực hiện các biện pháp xử lý giám sát. Trình Cấp có thẩm quyền quyết định các biện pháp xử lý giám sát (nếu có).","Phê duyệt nội dung, kết quả giám sát và các nhận xét đánh giá trong báo cáo giám sát. Trường hợp cần thiết, yêu cầu Người giám sát/Người kiểm soát bổ sung, cầu giải trình; Phê duyệt/chỉ đạo thực hiện các biện pháp xử lý giám sát. Trình Cấp có thẩm quyền quyết định các biện pháp xử lý giám sát (nếu có).","Phê duyệt nội dung, kết quả giám sát và các nhận xét đánh giá trong báo cáo giám sát. Trường hợp cần thiết, yêu cầu Người giám sát/Người kiểm soát bổ sung, làm rõ thêm thông tin hoặc yêu cầu giải trình; Phê duyệt/chỉ đạo thực hiện các biện pháp xử lý giám sát. ","Phê duyệt nội dung, kết quả giám sát và các nhận xét đánh giá trong báo cáo giám sát. Trường hợp cần thiết, yêu cầu Người giám sát/Người kiểm soát bổ sung, làm rõ thêm thông tin hoặc yêu cầu giải trình; Phê duyệt/chỉ đạo thực hiện các biện pháp xử lý giám sát. Trình Cấp có thẩm quyền quyết định các biện pháp xử lý giám sát (nếu có).",4,"Khoản 4 Điều 16, Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
190,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Phạm vi giám sát thực hiện kết luận, kiến nghị thanh tra, kiểm toán, kiểm tra, giám sát là:","Việc khắc phục tồn tại, thực hiện kiến nghị nêu trong kết luận(biên bản/báo cáo) của Thanh tra Chính phủ; Kiểm toán nội bộ; Kiểm tra, giám sát nội bộ; Việc thực hiện chỉ đạo của cơ quan có thẩm quyền liên quan hoạt động thanh tra, kiểm tra, kiểm toán, giám sát; văn bản chỉ đạo của Agribank về khắc phục tồn tại, thực hiện kiến nghị sau thanh tra, kiểm toán, kiểm tra, giám sát.","Việc khắc phục tồn tại, thực hiện kiến nghị nêu trong kết luận (biên bản/báo cáo) của Thanh tra Chính phủ; Thanh tra NHNN; Kiểm toán Nhà nước; Kiểm toán độc lập; Ban kiểm soát; Kiểm toán nội bộ; Kiểm tra, giám sát nội bộ; Việc thực hiện chỉ đạo của cơ quan có thẩm quyền liên quan hoạt động thanh tra, kiểm tra, kiểm toán, giám sát; văn bản chỉ đạo của Agribank về khắc phục tồn tại, thực hiện kiến nghị sau thanh tra, kiểm toán, kiểm tra, giám sát.","Việc khắc phục tồn tại, thực hiện kiến nghị nêu trong kết luận(biên bản/báo cáo) của Thanh tra Chính phủ; Thanh tra NHNN; Kiểm toán Nhà nước; Kiểm toán độc lập; Ban kiểm soát; Kiểm toán nội bộ; Kiểm tra, giám sát nội bộ; Việc thực hiện chỉ đạo của cơ quan có thẩm quyền liên quan hoạt động thanh tra, kiểm tra, kiểm toán, giám sát; văn bản chỉ đạo của Agribank.","Việc khắc phục tồn tại, thực hiện kiến nghị nêu trong kết luận(biên bản/báo cáo) của Thanh tra Chính phủ; Thanh tra NHNN; Kiểm toán Nhà nước; Kiểm toán độc lập; Ban kiểm soát; Kiểm toán nội bộ; Kiểm tra, giám sát nội bộ.
",2,"Khoản 1, Điều 25, Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022"
191,"Theo Quyết định 376/QĐ-HĐTV-KTNB ngày 25/6/2021, thông tin sử dụng làm căn cứ giám sát có thể được thu thập từ các nguồn  nào?","Nguồn dữ liệu trên hệ thống IPCAS; báo cáo về hoạt động kinh doanh, tình hình tài chính trong từng thời kỳ của Agribank; các thông báo, kết luận, văn bản chỉ đạo của Hội đồng thành viên, Tổng Giám đốc tại các cuộc họp giao ban, hội nghị sơ kết/tổng kết.","Báo cáo về hoạt động kinh doanh, tình hình tài chính và các báo cáo định kỳ khác của các đơn vị; báo cáo rà soát, đánh giá rủi ro của Hội đồng rủi ro Agribank; báo cáo/kết luận/biên bản của các đoàn giám sát, thanh tra, kiểm tra, kiểm toán của các Cơ quan Nhà nước có thẩm quyền cũng như các đoàn giám sát, kiểm tra, kiểm toán nội bộ của Agribank.","Thông báo giao chỉ tiêu kế hoạch và báo cáo tình hình thực hiện kế hoạch của các đơn vị; Đơn tố cáo, đơn khiếu nại, đơn kiến nghị, phản ánh Agribank nhận được; thông tin trên báo chí và các phương tiện thông tin đại chúng khác; các nguồn thông tin khác.",Tất cả các đáp án trên,4,Theo Điều 4 Quyết định 376/QĐ-HĐTV-KTNB ngày 25/6/2021.
192," Theo QĐ số 797/QĐ-HĐTV-TCNS ngày 26/10/2023, đâu không phải nhiệm vụ, quyền hạn, trách nhiệm của Ban KTGSNB được quy định kèm theo QĐ 797/QĐ-HĐTV-TCNS ngày 26/10/2023?","Chỉ đạo khắc phục các tồn tại, vi phạm phát hiện qua công tác kiểm tra, giám sát.","Quyết định thành lập các Đoàn, Tổ kiểm tra, giám sát tiếp xúc trực tiếp để thường xuyên thực hiện kiểm tra, giám sát tại chi nhánh theo đề nghị/đề xuất của Phòng KTGSNB TP Hà Nội.","Đầu mối tiếp nhận kế hoạch, đề cương kiểm tra, giám sát do 02 Phòng KTGSNB khu vực xây dựng tổng hợp trình TGĐ phê duyệt.","Tổ chức chỉ đạo, xử lý và triển khai kế hoạch, các nhiệm vụ liên quan đến công tác kiểm tra, giám sát nội bộ đối với các chi nhánh thuộc các Phòng KTGSNB khu vực phụ trách.",2,Điều 7 Phụ lục kèm theo QĐ số 797/QĐ-HĐTV-TCNS ngày 26/10/2023
193,"Quyết định 376/QĐ-HĐTV-KTNB ngày 25/6/2021, tại Trụ Sở chính Agribank, đơn vị nào thực hiện lưu trữ hồ sơ cuộc kiểm tra toàn diện?",Ban KTGS,Trưởng Văn Phòng đại diện,Các Ban/Trung tâm/Đơn vị Sự nghiệp,Tất cả các đáp án trên,1,"Tiết i, điểm a, Khoản 2 Điều 23 Quyết định số 376/QĐ-HĐTV-KTNB ngày 25/06/2021"
194,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, trong quá trình giám sát hoạt động Đoàn kiểm tra, Tổ giám sát thực hiện báo cáo ngay Người có thẩm quyền khi:","Phát hiện Đoàn kiểm tra có dấu hiệu bất thường (kiểm tra ngoài phạm vi, nội dung, hoặc vượt thẩm quyền của Đoàn kiểm tra); có hành vi vi phạm nguyên tắc kiểm tra, quy tắc ứng xử, chuẩn mực văn hóa Agribank","Có căn cứ cho rằng hoạt động của Đoàn kiểm tra không đảm bảo tiến độ theo kế hoạch kiểm tra, nội dung kiểm tra mà không có lý do phù hợp",Phát hiện những vấn đề ảnh hưởng đến kết quả kiểm tra,Tất cả các đáp án trên,4,Theo khoản 3 Điều 31 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
195,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, các nội dung trong biên bản ghi nhận kết quả giám sát, tiếp xúc trực tiếp gồm:","Đầy đủ nội dung đã được giám sát, những mặt được, những mặt tồn tại, sai phạm (nếu có), kiến nghị cụ thể đối với đối tượng được giám sát về từng nội dung có liên quan và thời hạn hoàn thành.","Đầy đủ nội dung đã được giám sát, kiến nghị cụ thể đối với đối tượng được giám sát về từng nội dung có liên quan và thời hạn hoàn thành","Đầy đủ nội dung đã được giám sát, những mặt được, những mặt tồn tại, sai phạm (nếu có)","Những mặt tồn tại, sai phạm (nếu có), kiến nghị cụ thể đối với đối tượng được giám sát về từng nội dung có liên quan và thời hạn hoàn thành",1,Theo điểm b khoản 4 Điều 17 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
196,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, Người thực hiện phân tích, tổng hợp, lập báo cáo giám sát là ai?",Người Giám sát,Người kiểm tra,Người kiểm soát,Không có đáp án đúng,1,Theo khoản 2 Điều 16 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
197,"Theo VB 1768/NHNo-KTNB ngày 09/3/2023, thời hiệu báo cáo định kỳ năm công tác kiểm tra, giám sát nội bộ:","Số liệu, thông tin lấy từ ngày 01 tháng đầu năm đến hết ngày cuối tháng của năm báo cáo.",từ ngày 01 tháng đầu năm đến ngày 25 tháng cuối năm báo cáo,từ ngày 25 tháng cuối năm trước đến hết ngày 24 tháng cuối năm báo cáo,từ ngày 15 tháng cuối năm trước đến hết 14 tháng cuối của báo cáo,1,Theo Khoản 1 Mục III VB 1768/NHNo-KTNB ngày 09/3/2023
198,"Theo Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022, trong quá trình giám sát hoạt động Đoàn kiểm tra, khi phát hiện những vấn đề ảnh hưởng đến kết quả kiểm tra cần, Tổ giám sát phải làm gì?",Báo cáo ngay Người có thẩm quyền.,tạm dừng hoạt động kiểm tra,tiếp tục giám sát,báo cáo Người có thẩm quyền sau khi kết thúc giám sát,1,Theo khoản 3 Điều 31 Quy định 2133/QyĐ-NHNo-KTNB ngày 30/9/2022
199,"Theo VB 2268/QyĐ-NHNo-TD ngày 19/9/2023 quy định cho vay đối với khách hàng trong hệ thống Agribank, tại Trụ sở chính, đơn vị đầu mối thực hiện kiểm tra tại Agribank nơi phê duyệt vượt thẩm quyền là:",Ban KTGS.,Ban Thẩm định và phê duyệt tín.,Trung tâm phê duyệt tín dụng Tp Hồ Chí Minh.,Các VPĐD khu vực.,1,Theo Điều 65 QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023
200,"Theo VB 2268/QyĐ-NHNo-TD ngày 19/9/2023 quy định cho vay đối với khách hàng trong hệ thống Agribank, Trưởng Ban KTGS đề xuất cấp có thẩm quyền giao nhiệm vụ cho VPĐD khu vực thực hiện kiểm tra bao nhiêu khách hàng vượt thẩm quyền?",Tất cả các khách hàng vượt thẩm quyền.,Các khách hàng vượt thẩm quyền thuộc các chi nhánh địa bàn Hà Nội. ,Các khách hàng vượt thẩm quyền thuộc các chi nhánh địa bàn TP HCM. ,Một số khách hàng cụ thể.,4,Theo khoản 1 Điều 65 QĐ số 2268/QyĐ-NHNo-TD ngày 19/9/2023
201,"Theo Quy chế số 383/QC-HĐTV-PCRT, Danh sách đen là:","Danh sách tổ chức, cá nhân có liên quan đến khủng bố, tài trợ khủng bố do Bộ Công an chủ trì lập theo quy định của pháp luật","Danh sách tổ chức, cá nhân bị chỉ định có liên quan đến phổ biến và tài trợ vũ khí hủy diệt hàng loạt do Bộ Quốc phòng chủ trì lập theo quy định của pháp luật",Cả 1 và 2,,3,Khoản 15 Điều 2 Quy chế số 383/QC-HĐTV-PCRT ngày 15/5/2024
202,"Theo Quy chế số 383/QC-HĐTV-PCRT, Danh sách cảnh báo là:","Danh sách tổ chức, cá nhân do Bộ Quốc phòng lập nhằm cảnh báo về tổ chức, cá nhân có rủi ro cao về rửa tiền","Danh sách tổ chức, cá nhân do Ngân hàng Nhà nước lập nhằm cảnh báo về tổ chức, cá nhân có rủi ro cao về rửa tiền","Danh sách tổ chức, cá nhân do Bộ Công an lập nhằm cảnh báo về tổ chức, cá nhân có rủi ro cao về rửa tiền",,2,Khoản 16 Điều 2 Quy chế số 383/QC-HĐTV-PCRT
203,"Theo Quy chế số 383/QC-HĐTV-PCRT, Cá nhân nước ngoài có ảnh hưởng chính trị là:","Người giữ chức vụ cấp cao trong các cơ quan, tổ chức nước ngoài và tổ chức quốc tế","Người giữ chức vụ cấp cao trong các cơ quan, tổ chức trong nước, tổ chức nước ngoài và tổ chức quốc tế","Người giữ chức vụ cấp cao trong các cơ quan, tổ chức tại Việt Nam",,1,Khoản 20 Điều 2 Quy chế số 383/QC-HĐTV-PCRT
204,"Theo Quy chế số 383/QC-HĐTV-PCRT, đối với khách hàng thuộc danh sách trừng phạt hợp nhất của UN, Agribank thực hiện biện pháp nào sau đây?","Không chấp nhận mở tài khoản, thiết lập mối quan hệ, cung cấp dịch vụ, thực hiện giao dịch. Nếu phát sinh/phát hiện sau khi mở tài khoản/thiết lập quan hệ thì đóng tài khoản/chấm dứt quan hệ",Chấp nhận mở tài khoản  nếu khách hàng cung cấp đủ thông tin nhận biết khách hàng.,Chấp nhận mở tài khoản nhưng chỉ cung cấp dịch vụ không có yếu tố quốc tế.,,1,Khoản 3 và Khoản 5 Điều 5 Quy chế số 383/QC-HĐTV-PCRT
205,"Khi giao dịch của khách hàng chỉ có 01 dấu hiệu đáng ngờ quy định tại Điều 22 Quy chế số 383/QC-HĐTV-PCRT, Agribank có cần thực hiện nhận biết khách hàng không?","Có, nếu khách hàng là công ty cổ phần.",Phải thực hiện nhận biết khách hàng theo quy định pháp luật và Agribank.,Agribank không cần thực hiện nhận biết khách hàng.,Agribank không cần thực hiện nhận biết khách hàng nếu đấy là khách hàng tổ chức.,2,Điểm d Khoản 2 Điều 6 Quy chế số 383/QC-HĐTV-PCRT
206,"Theo Quy chế số 383/QC-HĐTV-PCRT, khi khách hàng bổ sung thông tin, tài liệu, trường hợp nào Agribank phải thực hiện nhận biết khách hàng","Thông tin, tài liệu không trùng khớp với thông tin, tài liệu đã cung cấp trước đó hoặc thông tin, tài liệu do Agribank thu thập, xác định.","Thông tin, tài liệu  trùng khớp với thông tin, tài liệu đã cung cấp trước đó hoặc thông tin, tài liệu do Agribank thu thập, xác định.","Thông tin, tài liệu nhiều hơn so tài liệu đã cung cấp.",,1,Điểm e Khoản 2 Điều 6 Quy chế số 383/QC-HĐTV-PCRT
207,"Theo Quy chế số 383/QC-HĐTV-PCRT, thông tin nhận biết khách hàng không bao gồm thông tin nào sau đây?","Thông tin nhận dạng khách hàng, kể cả thông tin về người đại diện của khách hàng cá nhân (nếu có).",Lịch sử quan hệ tại các ngân hàng khác.,Mục đích và bản chất mối quan hệ kinh doanh của khách hàng với Agribank.,,2,Điều 7 Quy chế số 383/QC-HĐTV-PCRT
208,"Theo Quy chế số 383/QC-HĐTV-PCRT, trường hợp khách hàng cá nhân mở tài khoản, chủ sở hữu hưởng lợi là:",Chỉ duy nhất chủ tài khoản là người hưởng lợi,Cá nhân sở hữu thực tế một tài khoản hoặc chi phối hoạt động của tài khoản đó,"Bố, mẹ hoặc người giám hộ",,2,Khoản 2 Điều 7 Quy chế số 383/QC-HĐTV-PCRT
209,"Theo Quy chế số 383/QC-HĐTV-PCRT, Chủ sở hữu hưởng lợi của tổ chức là cá nhân thực tế nắm giữ trực tiếp hoặc gián tiếp vốn điều lệ với tỷ lệ nào sau đây?",Từ 10% trở lên,Từ 15% trở lên,Từ 20% trở lên,Từ 25% trở lên,4,"Điểm b, khoản 2 Điều 7 Quy chế số 383/QC-HĐTV-PCRT"
210,"Theo Quy chế số 383/QC-HĐTV-PCRT, Trường hợp tổ chức là doanh nghiệp đã niêm yết trên thị trường chứng khoán trong nước và nước ngoài, chủ sở hữu hưởng lợi được xác định là: ",Ít nhất một người đại diện theo pháp luật của tổ chức đó.,Cá nhân thực tế nắm giữ trên 25% vốn pháp định của tổ chức đó.,Cá nhân được công bố là chủ sở hữu hưởng lợi của tổ chức đó.,,3,Điểm b Khoản 2 Điều 7 Quy chế số 383/QC-HĐTV-PCRT
211,"Theo Quy chế số 383/QC-HĐTV-PCRT, Trường hợp không xác định được cá nhân thực tế nắm giữ trực tiếp hoặc gián tiếp từ 25% vốn điều lệ của tổ chức hoặc cá nhân cuối cùng có quyền chi phối đối với khách hàng tổ chức thì đối tượng báo cáo xác định chủ sở hữu hưởng lợi là ai?","Ít nhất một người đại diện theo Pháp luật của tổ chức, trừ trường hợp cá nhân đại diện vốn nhà nước trong tổ chức",Người nắm giữ tỷ lệ vốn điều lệ cao nhất,Bất kỳ ai cũng được,Người sáng lập của tổ chức đó,1,Điểm b  Khoản 2 Điều 7 Quy chế số 383/QC-HĐTV-PCRT
212,"Theo Quy chế số 383/QC-HĐTV-PCRT, khi thực hiện nhận biết khách hàng là bên nhận ủy thác, tổ chức tài chính được quyền yêu cầu bên nhận ủy thác cung cấp thông tin gì (chọn đáp án đúng nhất)?","Thông tin nhận dạng về bên ủy thác, bên nhận ủy thác, người thụ hưởng, các bên có liên quan (nếu có), cá nhân có quyền kiểm soát cuối cùng đối với ủy thác.",Văn bản ủy thác.,"Thông tin nhận dạng về bên ủy thác, bên nhận ủy thác và Văn bản ủy thác.","Văn bản ủy thác và Thông tin nhận dạng về bên ủy thác, bên nhận ủy thác, người thụ hưởng, các bên có liên quan (nếu có), cá nhân có quyền kiểm soát cuối cùng đối với ủy thác. ",4,Điểm c Khoản 2 Điều 7 Quy chế số 383/QC-HĐTV-PCRT
213,"Theo Quy chế số 383/QC-HĐTV-PCRT, tần suất cập nhật thông tin nhận biết khách hàng đối với khách hàng có mức độ rủi ro về rửa tiền cao là:",Hằng quý.,Bán niên.,Hằng năm.,Định kỳ 03 năm/lần.,3,Khoản 2 Điều 8 Quy chế số 383/QC-HĐTV-PCRT
214,"Theo Quy chế số 383/QC-HĐTV-PCRT, tần suất cập nhật thông tin nhận biết khách hàng đối với khách hàng có mức độ rủi ro về rửa tiền trung bình là:",Hằng quý.,Bán niên.,Hằng năm.,Định kỳ 03 năm/lần.,4,Khoản 2 Điều 8 Quy chế số 383/QC-HĐTV-PCRT
215,"Theo Quy chế số 383/QC-HĐTV-PCRT, tần suất cập nhật thông tin nhận biết khách hàng đối với khách hàng có mức độ rủi ro về rửa tiền thấp là:",Khi có thay đổi.,Bán niên.,Hằng năm.,Định kỳ 03 năm/lần.,1,Khoản 2 Điều 8 Quy chế số 383/QC-HĐTV-PCRT
216,"Theo Quy chế số 383/QC-HĐTV-PCRT, các tài liệu, dữ liệu để xác minh thông tin nhận biết khách hàng cá nhân bao gồm:","Chứng minh nhân dân, căn cước công dân hoặc hộ chiếu còn thời hạn sử dụng; giấy tờ khác do cơ quan có thẩm quyền cấp.","Chứng minh nhân dân, căn cước công dân hoặc thẻ Bảo hiểm xã hội.",Chỉ sử dụng hộ chiếu.,,1,Khoản 1 Điều 9 Quy chế số 383/QC-HĐTV-PCRT
217,"Theo Quy chế số 383/QC-HĐTV-PCRT, đơn vị nhận biết khách hàng, đơn vị trực tiếp giao dịch có thể đối chiếu, xác minh thông tin do khách hàng cung cấp qua:",Khai thác thông tin trong các cơ sở dữ liệu quốc gia theo quy định của pháp luật,Thông qua cơ quan nhà nước có thẩm quyền,Thuê tổ chức khác hoặc thông qua bên thứ ba theo quy định của Agribank,Tất cả đáp án trên,4,Khoản 2 Điều 9 Quy chế số 383/QC-HĐTV-PCRT
218,"Theo Quy chế số 383/QC-HĐTV-PCRT, Agribank áp dụng biện pháp tăng cường đối với cha, mẹ, vợ, chồng của đối tượng nào sau đây?",Cá nhân Việt Nam là lãnh đạo cấp cao của Doanh nghiệp nhà nước.,Cá nhân nước ngoài có ảnh hưởng chính trị.,Cá nhân là giám đốc của nhiều công ty.,,2,Khoản 2 Điều 12 Quy chế số 383/QC-HĐTV-PCRT
219,"Theo Quy chế số 383/QC-HĐTV-PCRT, đối với cá nhân nước ngoài có ảnh hưởng chính trị, trước khi Agribank mở tài khoản, thiết lập mối quan hệ với khách hàng phải có sự chấp thuận của cấp có thẩm quyền nào?",Giám đốc Chi nhánh.,"Giám đốc Trung tâm Phòng, chống rửa tiền.","Người phụ trách phòng, chống rửa tiền của Agribank.",Hội đồng thành viên.,3,Khoản 3 Điều 12 Quy chế số 383/QC-HĐTV-PCRT
220,"Theo Quy chế số 383/QC-HĐTV-PCRT, trường hợp nào sau đây Agribank thực hiện phân loại khách hàng theo mức độ rủi ro về rửa tiền?","Khi lần đầu mở tài khoản, thiết lập quan hệ với khách hàng; khi thực hiện cập nhật thông tin nhận biết khách hàng.",Khi phát hiện khách hàng có dấu hiệu đáng ngờ.,Khi khách hàng có khoản tiền giao dịch vượt ngưỡng phải báo cáo.,Khi khách hàng đề nghị.,1,Khoản 2 Điều 14 Quy chế số 383/QC-HĐTV-PCRT
221,"Theo Quy chế số 383/QC-HĐTV-PCRT, giao dịch phức tạp là gì?","Là giao dịch không phù hợp với quy mô, loại hình và lĩnh vực hoạt động của khách hàng hoặc không phù hợp với tần suất, phương thức về quy mô của các giao dịch tương đương trong cùng ngành, lĩnh vực",Giao dịch rõ ràng không tương xứng với thu nhập hoặc không phù hợp với mức giá trị giao dịch thường xuyên của khách hàng với đối tượng báo cáo,Giao dịch có giá trị 500 triệu đồng trở lên hoặc bằng ngoại tệ có giá trị tương đương,Giao dịch không phù hợp với mức giao dịch hàng tháng của khách hàng,1,Khoản 1 Điều 17 Quy chế số 383/QC-HĐTV-PCRT
222,"Theo Quy chế số 383/QC-HĐTV-PCRT, giao dịch có giá trị lớn bất thường là:",Giao dịch có giá trị 500 triệu đồng trở lên hoặc bằng ngoại tệ có giá trị tương đương,"Giao dịch không phù hợp với quy mô, loại hình và lĩnh vực hoạt động của khách hàng",Giao dịch rõ ràng không tương xứng với thu nhập hoặc không phù hợp với mức giá trị giao dịch thường xuyên của khách hàng tại Agribank,"Giao dịch không phù hợp với tần suất, phương thức và quy mô của các giao dịch tương đương trong cùng ngành, lĩnh vực",3,Khoản 1 Điều 17 Quy chế số 383/QC-HĐTV-PCRT
223,"Theo Quy chế số 383/QC-HĐTV-PCRT, khi tham gia vào giao dịch chuyển tiền điện tử, trường hợp Agribank khởi tạo lệnh chuyển tiền điện tử và thực hiện chuyển tiền thay mặt cho người khởi tạo thì Agribank là:",Tổ chức tài chính khởi tạo,Tổ chức tài chính trung gian,Tổ chức thanh toán,,1,Khoản 3 Điều 20 Quy chế số 383/QC-HĐTV-PCRT
224,"Theo Quy chế số 383/QC-HĐTV-PCRT, khi tham gia vào giao dịch chuyển tiền điện tử, trường hợp Agribank nhận lệnh chuyển tiền điện tử thông qua tổ chức tài chính trung gian và thực hiện chi trả cho người thụ hưởng thì Agribank là:",Tổ chức tài chính khởi tạo,Tổ chức tài chính trung gian,Tổ chức tài chính thụ hưởng,,3,Khoản 3 Điều 20 Quy chế số 383/QC-HĐTV-PCRT
225,"Theo quy chế số 383/QC-HĐTV-PCRT, trường hợp cần thiết, các đơn vị có thể báo cáo giao dịch đáng ngờ thông qua fax được không?","Các đơn vị có thể báo cáo thông qua fax nhưng phải bảo đảm an toàn, bảo mật dữ liệu thông tin báo cáo và phải xác nhận lại bằng hình thức văn bản giấy hoặc dữ liệu điện tử theo quy định của Agribank.",Các đơn vị không được phép báo cáo thông qua fax. ,Các đơn vị có thể báo cáo thông qua fax và không cần xác nhận lại. ,,1,Khoản 6 Điều 21 Quy chế số 383/QC-HĐTV-PCRT
226,"Theo Quy chế số 383/QC-HĐTV-PCRT, thời hạn báo cáo giao dịch đáng ngờ do khách hàng yêu cầu có dấu hiệu liên quan đến tội phạm là:",Trong vòng 12 giờ kể từ thời điểm phát hiện.,Trong vòng 24 giờ kể từ thời điểm phát hiện.,Trong vòng 02 ngày làm việc kể từ thời điểm phát hiện.,,2,Khoản 7 Điều 21 Quy chế số 383/QC-HĐTV-PCRT
227,"Theo Quy chế 383/QC-HĐTV-PCRT, thời hạn lưu trữ thông tin, hồ sơ, tài liệu nhận biết khách hàng:",05 năm kể từ ngày kết thúc giao dịch hoặc ngày đóng tài khoản hoặc ngày báo cáo,10 năm kể từ ngày kết thúc giao dịch hoặc ngày đóng tài khoản hoặc ngày báo cáo,15 năm kể từ ngày kết thúc giao dịch hoặc ngày đóng tài khoản hoặc ngày báo cáo,Vĩnh viễn,1,Khoản 2 Điều 23 Quy chế số 383/QC-HĐTV-PCRT
228,"Theo Quy chế 383/QC-HĐTV-PCRT, Chọn đáp án ĐÚNG về bảo đảm bí mật thông tin, hồ sơ, tài liệu, báo cáo trong công tác phòng, chống rửa tiền sau đây:",Người quản lý của đối tượng báo cáo được phép tiết lộ thông tin về việc đã báo cáo giao dịch đáng ngờ hoặc các thông tin có liên quan đến giao dịch đáng ngờ cho Ngân hàng Nhà nước Việt Nam.,"Đối tượng báo cáo, người quản lý, người lao động thuộc đối tượng báo cáo không được tiết lộ thông tin về việc đã báo cáo giao dịch đáng ngờ hoặc các thông tin có liên quan đến giao dịch đáng ngờ cho Ngân hàng Nhà nước Việt Nam.","Đối tượng báo cáo, người lao động thuộc đối tượng báo cáo phải cung cấp thông tin về việc đã báo cáo giao dịch đáng ngờ hoặc các thông tin có liên quan đến giao dịch đáng ngờ cho Ngân hàng Nhà nước. ","Đối tượng báo cáo, người lao động thuộc đối tượng báo cáo được phép tiết lộ với khách hàng về việc đã báo cáo giao dịch đáng ngờ cho Ngân hàng Nhà nước. ",2,Khoản 2 Điều 24 Quy chế số 383/QC-HĐTV-PCRT
229,"Theo Quy chế số 383/QC-HĐTV-PCRT, trong hệ thống Agribank, đơn vị nào sau đây phải thành lập Bộ phận phòng, chống rửa tiền?","Các Ban, Trung tâm tại Trụ sở chính.",Văn phòng đại diện khu vực.,"Chi nhánh loại I, loại II.","Chi nhánh loại I, loại II và phòng giao dịch.",3,Khoản 3 Điều 38 Quy chế số 383/QC-HĐTV-PCRT
230,"Quy trình số 1738/QTr-NHNo-PCRT, đối với khách hàng có tài khoản tại Agribank nhưng không giao dịch trong thời gian 6 tháng liên tục trước đó, thực hiện giao dịch có giá trị từ 400 triệu đồng trở lên, Agribank không phải thực hiện nhận biết khách hàng trong các trường hợp nào sau đây?",Giao dịch rút lãi tiết kiệm,Giao dịch rút lãi từ hoạt động đầu tư trái phiếu Agribank,Giao dịch trả nợ thẻ tín dụng,Tất cả đáp án trên,4,Điều 5 Quy trình số 1738/QTr-NHNo-PCRT
231,"Theo Quy trình số 2175/QTr-NHNo-PCRT, Agribank áp dụng sàng lọc khách hàng theo các danh sách nào sau đây:","Danh sách đen, danh sách cảnh báo","Danh sách đối tượng nghi ngờ gian lận, lừa đảo",Tất cả đáp án trên,,1,Điều 4 Quy trình 2175/QTr-NHNo-PCRT ngày 25/7/2024
232,"Theo Quy trình số 2770/QTr-NHNo-PCRT, khách hàng phân loại có mức độ rủi ro về rửa tiền cao nếu tổng điểm rủi ro cuối cùng là:",Từ 29 điểm trở xuống,Từ 30 điểm đến 79 điểm,Từ 80 điểm đến 100 điểm,,3,Điều 9 Quy trình số 2770/QTr-NHNo-PCRT ngày 14/8/2024
